"","Rank_1","Rank_2","Rank_3","Rank_4","Rank_5","Rank_6","Rank_7","Rank_8"
"OTU_40847","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40851","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40852","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40855","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40877","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_4088","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40883","Root","Eukaryota","Mollusca","Gastropoda","Nudibranchia","Dorididae","Doriopsis","Doriopsis pecten"
"OTU_40884","Root","Eukaryota","Mollusca","Gastropoda","Nudibranchia","unclassified_Nudibranchia",NA,NA
"OTU_40913","Root","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Phorbas","Phorbas bihamiger"
"OTU_40928","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40936","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40938","Root","Eukaryota","Porifera","Demospongiae","order_family_genus_Demospongiae sp. GW5945","family_genus_Demospongiae sp. GW5945","genus_Demospongiae sp. GW5945","Demospongiae sp. GW5945"
"OTU_4095","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40952","Root","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Phorbas","Phorbas bihamiger"
"OTU_40957","Root","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Coelosphaeridae","Lissodendoryx","Lissodendoryx flabellata"
"OTU_4096","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4098","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40988","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4099","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40992","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40993","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_40998","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41001","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4101","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4102","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41022","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41028","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41032","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41033","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_4105","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41051","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41054","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41063","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41067","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41068","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41074","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41076","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41078","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41083","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41085","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41086","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41087","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4109","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41091","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41099","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4111","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41112","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41118","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4112","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41124","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41126","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41129","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41137","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41140","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41141","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41144","Root","Eukaryota","Arthropoda","unclassified_Arthropoda",NA,NA,NA,NA
"OTU_41146","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41147","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41148","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41152","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41155","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41156","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4116","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41172","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41173","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41178","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4118","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41185","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41186","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41187","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41200","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41202","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41206","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4122","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41228","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41229","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41238","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41245","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4125","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41252","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41253","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41265","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4127","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41274","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41286","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41287","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41337","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4135","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4136","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41374","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41377","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41378","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41387","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41392","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41396","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41450","Root","Eukaryota","phylum_Dinophyceae","Dinophyceae","Suessiales","Suessiaceae","unclassified_Suessiaceae",NA
"OTU_41460","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41466","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41470","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41477","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41479","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41481","Root","Eukaryota","Mollusca","Bivalvia","Ostreida","Ostreidae","Saccostrea","Saccostrea sp. 1 STH_2012"
"OTU_41486","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41489","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41494","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41495","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41498","Root","Eukaryota","Echinodermata","Echinoidea","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster reticulatus"
"OTU_41502","Root","Eukaryota","Annelida","Polychaeta","Eunicida","Eunicidae","Lysidice","Lysidice ninetta"
"OTU_41504","Root","Eukaryota","Arthropoda","unclassified_Arthropoda",NA,NA,NA,NA
"OTU_41505","Root","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","Ivellopsis","Ivellopsis denticauda"
"OTU_41508","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41510","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41512","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41513","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41516","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41520","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41521","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41526","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41527","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41535","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41536","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41549","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4155","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41551","Root","Eukaryota","Arthropoda","Pycnogonida","Pantopoda","Phoxichilidiidae","Anoplodactylus",NA
"OTU_41557","Root","Eukaryota","Arthropoda","Pycnogonida","order_family_genus_Pycnogonida sp. HAW04","family_genus_Pycnogonida sp. HAW04","genus_Pycnogonida sp. HAW04","Pycnogonida sp. HAW04"
"OTU_41559","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4156","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41560","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41563","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41567","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4157","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41572","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41573","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41575","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41576","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41577","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41578","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41583","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41591","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41592","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41593","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41595","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41597","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41599","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4160","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41600","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41604","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41606","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41607","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4161","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41615","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41617","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4162","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41620","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41623","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4163","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4165","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41650","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41665","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41666","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41667","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41668","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41669","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41671","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41679","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4168","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4169","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41698","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4170","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41713","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41715","Root","Eukaryota","Echinodermata","unclassified_Echinodermata",NA,NA,NA,NA
"OTU_41718","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4172","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41722","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41726","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41727","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41728","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41732","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41735","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41740","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41741","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41742","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41743","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41748","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41749","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4175","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41758","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41767","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41768","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41775","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41777","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41781","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41783","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41786","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41789","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41790","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41796","Root","Eukaryota","Arthropoda","Thecostraca","Balanomorpha","Pyrgomatidae","Cantellius","Cantellius secundus"
"OTU_41797","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41798","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41809","Root","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Amphilochus",NA
"OTU_4181","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41811","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41813","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41814","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4182","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41829","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41833","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41836","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41837","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41856","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41857","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_4186","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41860","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41868","Root","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","unclassified_Pleurosigma"
"OTU_41874","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41885","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41910","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41914","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41938","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41940","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41955","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41956","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_41961","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4197","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_41973","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42000","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42008","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42010","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42014","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42015","Root","Eukaryota","Porifera","Demospongiae","Haplosclerida","Chalinidae","Haliclona","unclassified_Haliclona"
"OTU_42016","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42046","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42047","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42048","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42055","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42060","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4208","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42084","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42085","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42103","Root","Eukaryota","Bacillariophyta","Bacillariophyceae","unclassified_Bacillariophyceae",NA,NA,NA
"OTU_42114","Root","Eukaryota","Porifera","Demospongiae","Haplosclerida","Phloeodictyidae","Oceanapia","Oceanapia sp. A GPM_2011"
"OTU_42130","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42145","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42147","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42151","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42154","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42155","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42159","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42166","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4218","Root","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Coelosphaeridae","Lissodendoryx","Lissodendoryx flabellata"
"OTU_42188","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42189","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42208","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42210","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42213","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42220","Root","Eukaryota","Bacillariophyta","Bacillariophyceae","unclassified_Bacillariophyceae",NA,NA,NA
"OTU_42232","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42243","Root","Eukaryota","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae",NA,NA
"OTU_42246","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4226","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42269","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42272","Root","Eukaryota","Porifera","Demospongiae","Verongiida","Ianthellidae","Ianthella","Ianthella basta"
"OTU_4228","Root","Eukaryota","phylum_Phaeophyceae","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota","unclassified_Dictyota"
"OTU_42307","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_4231","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42315","Root","Eukaryota","Porifera","Demospongiae","Haplosclerida","Chalinidae","Haliclona","Haliclona sp. 2 PRT_2020"
"OTU_42353","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42357","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_42358","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_4236","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_42362","Root","Eukaryota","Porifera","Demospongiae","Haplosclerida","unclassified_Haplosclerida",NA,NA
